year,month,category,cpi,region,period,estimatedcost,avg_wage,base_cpi,real_wage
2022,may,Food Away From Home,325.952,National,Post-COVID,335.54,,256.10066666666665,
2023,may,Food Away From Home,352.892,National,Post-COVID,363.27,,256.10066666666665,
2024,may,Food Away From Home,367.099,National,Post-COVID,377.9,,256.10066666666665,
2025,may,Food Away From Home,381.228,National,Post-COVID,392.44,,256.10066666666665,
2015,may,Energy,214.33,National,Pre-COVID,284.08,47208.16,202.89499999999998,
2016,may,Energy,192.673,National,Pre-COVID,255.38,48474.2275,202.89499999999998,
2017,may,Energy,203.132,National,Pre-COVID,269.24,49540.04,202.89499999999998,
2018,may,Energy,226.81,National,Pre-COVID,300.62,50799.7,202.89499999999998,
2019,may,Energy,225.773,National,Pre-COVID,299.25,,202.89499999999998,
2020,may,Energy,183.076,National,Post-COVID,242.66,,202.89499999999998,
2021,may,Energy,235.339,National,Post-COVID,311.93,,202.89499999999998,
2022,may,Energy,316.761,National,Post-COVID,419.85,,202.89499999999998,
2023,may,Energy,279.816,National,Post-COVID,370.88,,202.89499999999998,
2024,may,Energy,290.139,National,Post-COVID,384.56,,202.89499999999998,
2025,may,Energy,280.097,National,Post-COVID,371.25,,202.89499999999998,
2015,may,Shelter,277.563,National,Pre-COVID,1429.0,47208.16,278.80266666666665,
2016,may,Shelter,286.924,National,Pre-COVID,1477.19,48474.2275,278.80266666666665,
2017,may,Shelter,296.503,National,Pre-COVID,1526.51,49540.04,278.80266666666665,
2018,may,Shelter,306.913,National,Pre-COVID,1580.1,50799.7,278.80266666666665,
2019,may,Shelter,317.188,National,Pre-COVID,1633.0,,278.80266666666665,
2020,may,Shelter,325.265,National,Post-COVID,1674.59,,278.80266666666665,
2021,may,Shelter,332.454,National,Post-COVID,1711.6,,278.80266666666665,
2022,may,Shelter,350.58,National,Post-COVID,1804.92,,278.80266666666665,
2023,may,Shelter,378.776,National,Post-COVID,1950.08,,278.80266666666665,
2024,may,Shelter,399.274,National,Post-COVID,2055.61,,278.80266666666665,
2025,may,Shelter,414.689,National,Post-COVID,2134.98,,278.80266666666665,
2015,may,Medical Care,447.213,National,Pre-COVID,414.0,47208.16,446.7520833333333,
2016,may,Medical Care,461.23,National,Pre-COVID,426.98,48474.2275,446.7520833333333,
2017,may,Medical Care,473.512,National,Pre-COVID,438.35,49540.04,446.7520833333333,
2018,may,Medical Care,484.853,National,Pre-COVID,448.84,50799.7,446.7520833333333,
2019,may,Medical Care,494.928,National,Pre-COVID,458.17,,446.7520833333333,
2020,may,Medical Care,519.194,National,Post-COVID,480.64,,446.7520833333333,
2021,may,Medical Care,523.918,National,Post-COVID,485.01,,446.7520833333333,
2022,may,Medical Care,543.488,National,Post-COVID,503.12,,446.7520833333333,
2023,may,Medical Care,547.42,National,Post-COVID,506.76,,446.7520833333333,
2024,may,Medical Care,564.249,National,Post-COVID,522.34,,446.7520833333333,
2025,may,Medical Care,578.25,National,Post-COVID,535.31,,446.7520833333333,
2015,jun,Food at Home,246.245,National,Pre-COVID,334.58,47208.16,246.80433333333335,
2016,jun,Food at Home,247.207,National,Pre-COVID,335.89,48474.2275,246.80433333333335,
2017,jun,Food at Home,249.398,National,Pre-COVID,338.87,49540.04,246.80433333333335,
2018,jun,Food at Home,253.022,National,Pre-COVID,343.79,50799.7,246.80433333333335,
2019,jun,Food at Home,257.778,National,Pre-COVID,350.25,,246.80433333333335,
2020,jun,Food at Home,269.051,National,Post-COVID,365.57,,246.80433333333335,
2021,jun,Food at Home,275.38,National,Post-COVID,374.17,,246.80433333333335,
2022,jun,Food at Home,302.967,National,Post-COVID,411.65,,246.80433333333335,
2023,jun,Food at Home,320.12,National,Post-COVID,434.96,,246.80433333333335,
2024,jun,Food at Home,327.144,National,Post-COVID,444.5,,246.80433333333335,
2025,jun,Food at Home,336.555,National,Post-COVID,457.29,,246.80433333333335,
2015,jun,Food Away From Home,255.846,National,Pre-COVID,262.83,47208.16,256.10066666666665,
2016,jun,Food Away From Home,262.529,National,Pre-COVID,269.7,48474.2275,256.10066666666665,
2017,jun,Food Away From Home,268.225,National,Pre-COVID,275.55,49540.04,256.10066666666665,
2018,jun,Food Away From Home,275.808,National,Pre-COVID,283.34,50799.7,256.10066666666665,
2019,jun,Food Away From Home,284.316,National,Pre-COVID,292.08,,256.10066666666665,
2020,jun,Food Away From Home,293.219,National,Post-COVID,301.23,,256.10066666666665,
2021,jun,Food Away From Home,305.634,National,Post-COVID,313.98,,256.10066666666665,
2022,jun,Food Away From Home,329.033,National,Post-COVID,338.02,,256.10066666666665,
2023,jun,Food Away From Home,354.245,National,Post-COVID,363.92,,256.10066666666665,
2024,jun,Food Away From Home,368.616,National,Post-COVID,378.68,,256.10066666666665,
2025,jun,Food Away From Home,382.75,National,Post-COVID,393.2,,256.10066666666665,
2015,jun,Energy,220.861,National,Pre-COVID,284.08,47208.16,202.89499999999998,
2016,jun,Energy,200.035,National,Pre-COVID,257.3,48474.2275,202.89499999999998,
2017,jun,Energy,204.646,National,Pre-COVID,263.23,49540.04,202.89499999999998,
2018,jun,Energy,229.137,National,Pre-COVID,294.73,50799.7,202.89499999999998,
2019,jun,Energy,221.373,National,Pre-COVID,284.74,,202.89499999999998,
2020,jun,Energy,193.379,National,Post-COVID,248.73,,202.89499999999998,
2021,jun,Energy,240.72,National,Post-COVID,309.63,,202.89499999999998,
2022,jun,Energy,340.917,National,Post-COVID,438.51,,202.89499999999998,
2023,jun,Energy,283.854,National,Post-COVID,365.11,,202.89499999999998,
2024,jun,Energy,286.675,National,Post-COVID,368.74,,202.89499999999998,
2025,jun,Energy,284.307,National,Post-COVID,365.69,,202.89499999999998,
2015,jun,Shelter,278.461,National,Pre-COVID,1429.0,47208.16,278.80266666666665,
2016,jun,Shelter,288.069,National,Pre-COVID,1478.31,48474.2275,278.80266666666665,
2017,jun,Shelter,297.446,National,Pre-COVID,1526.43,49540.04,278.80266666666665,
2018,jun,Shelter,307.521,National,Pre-COVID,1578.13,50799.7,278.80266666666665,
2019,jun,Shelter,318.3,National,Pre-COVID,1633.44,,278.80266666666665,
2020,jun,Shelter,325.814,National,Post-COVID,1672.01,,278.80266666666665,
2021,jun,Shelter,334.222,National,Post-COVID,1715.15,,278.80266666666665,
2022,jun,Shelter,352.967,National,Post-COVID,1811.35,,278.80266666666665,
2023,jun,Shelter,380.594,National,Post-COVID,1953.12,,278.80266666666665,
2024,jun,Shelter,400.234,National,Post-COVID,2053.91,,278.80266666666665,
2025,jun,Shelter,415.455,National,Post-COVID,2132.02,,278.80266666666665,
2015,jun,Medical Care,446.271,National,Pre-COVID,414.0,47208.16,446.7520833333333,
2016,jun,Medical Care,462.075,National,Pre-COVID,428.66,48474.2275,446.7520833333333,
2017,jun,Medical Care,474.36,National,Pre-COVID,440.06,49540.04,446.7520833333333,
2018,jun,Medical Care,486.019,National,Pre-COVID,450.87,50799.7,446.7520833333333,
2019,jun,Medical Care,495.563,National,Pre-COVID,459.73,,446.7520833333333,
2020,jun,Medical Care,520.734,National,Post-COVID,483.08,,446.7520833333333,
