year,month,category,cpi,region,period,estimatedcost,avg_wage,base_cpi,real_wage,state
2024,oct,Medical Care,572.947,Northeast,Post-COVID,501.5,71988.88888888889,468.18075,58825.36,Vermont
2024,oct,Medical Care,572.947,Northeast,Post-COVID,501.5,71988.88888888889,468.18075,58825.36,Massachusetts
2024,oct,Medical Care,572.947,Northeast,Post-COVID,501.5,71988.88888888889,468.18075,58825.36,Rhode Island
2024,oct,Medical Care,572.947,Northeast,Post-COVID,501.5,71988.88888888889,468.18075,58825.36,Connecticut
2024,oct,Medical Care,572.947,Northeast,Post-COVID,501.5,71988.88888888889,468.18075,58825.36,New York
2024,oct,Medical Care,572.947,Northeast,Post-COVID,501.5,71988.88888888889,468.18075,58825.36,New Jersey
2024,oct,Medical Care,572.947,Northeast,Post-COVID,501.5,71988.88888888889,468.18075,58825.36,Pennsylvania
2025,oct,Medical Care,,Northeast,Post-COVID,,75084.4050740352,468.18075,,Maine
2025,oct,Medical Care,,Northeast,Post-COVID,,75084.4050740352,468.18075,,New Hampshire
2025,oct,Medical Care,,Northeast,Post-COVID,,75084.4050740352,468.18075,,Vermont
2025,oct,Medical Care,,Northeast,Post-COVID,,75084.4050740352,468.18075,,Massachusetts
2025,oct,Medical Care,,Northeast,Post-COVID,,75084.4050740352,468.18075,,Rhode Island
2025,oct,Medical Care,,Northeast,Post-COVID,,75084.4050740352,468.18075,,Connecticut
2025,oct,Medical Care,,Northeast,Post-COVID,,75084.4050740352,468.18075,,New York
2025,oct,Medical Care,,Northeast,Post-COVID,,75084.4050740352,468.18075,,New Jersey
2025,oct,Medical Care,,Northeast,Post-COVID,,75084.4050740352,468.18075,,Pennsylvania
2015,nov,Food at Home,248.12,Northeast,Pre-COVID,342.08,51403.333333333336,248.7759166666667,51539.22,Maine
2015,nov,Food at Home,248.12,Northeast,Pre-COVID,342.08,51403.333333333336,248.7759166666667,51539.22,New Hampshire
2015,nov,Food at Home,248.12,Northeast,Pre-COVID,342.08,51403.333333333336,248.7759166666667,51539.22,Vermont
2015,nov,Food at Home,248.12,Northeast,Pre-COVID,342.08,51403.333333333336,248.7759166666667,51539.22,Massachusetts
2015,nov,Food at Home,248.12,Northeast,Pre-COVID,342.08,51403.333333333336,248.7759166666667,51539.22,Rhode Island
2015,nov,Food at Home,248.12,Northeast,Pre-COVID,342.08,51403.333333333336,248.7759166666667,51539.22,Connecticut
2015,nov,Food at Home,248.12,Northeast,Pre-COVID,342.08,51403.333333333336,248.7759166666667,51539.22,New York
2015,nov,Food at Home,248.12,Northeast,Pre-COVID,342.08,51403.333333333336,248.7759166666667,51539.22,New Jersey
2015,nov,Food at Home,248.12,Northeast,Pre-COVID,342.08,51403.333333333336,248.7759166666667,51539.22,Pennsylvania
2016,nov,Food at Home,243.192,Northeast,Pre-COVID,335.29,52797.77777777778,248.7759166666667,54010.06,Maine
2016,nov,Food at Home,243.192,Northeast,Pre-COVID,335.29,52797.77777777778,248.7759166666667,54010.06,New Hampshire
2016,nov,Food at Home,243.192,Northeast,Pre-COVID,335.29,52797.77777777778,248.7759166666667,54010.06,Vermont
2016,nov,Food at Home,243.192,Northeast,Pre-COVID,335.29,52797.77777777778,248.7759166666667,54010.06,Massachusetts
2016,nov,Food at Home,243.192,Northeast,Pre-COVID,335.29,52797.77777777778,248.7759166666667,54010.06,Rhode Island
2016,nov,Food at Home,243.192,Northeast,Pre-COVID,335.29,52797.77777777778,248.7759166666667,54010.06,Connecticut
2016,nov,Food at Home,243.192,Northeast,Pre-COVID,335.29,52797.77777777778,248.7759166666667,54010.06,New York
2016,nov,Food at Home,243.192,Northeast,Pre-COVID,335.29,52797.77777777778,248.7759166666667,54010.06,New Jersey
2016,nov,Food at Home,243.192,Northeast,Pre-COVID,335.29,52797.77777777778,248.7759166666667,54010.06,Pennsylvania
2017,nov,Food at Home,245.92,Northeast,Pre-COVID,339.05,53960.0,248.7759166666667,54586.65,Maine
2017,nov,Food at Home,245.92,Northeast,Pre-COVID,339.05,53960.0,248.7759166666667,54586.65,New Hampshire
2017,nov,Food at Home,245.92,Northeast,Pre-COVID,339.05,53960.0,248.7759166666667,54586.65,Vermont
2017,nov,Food at Home,245.92,Northeast,Pre-COVID,339.05,53960.0,248.7759166666667,54586.65,Massachusetts
2017,nov,Food at Home,245.92,Northeast,Pre-COVID,339.05,53960.0,248.7759166666667,54586.65,Rhode Island
2017,nov,Food at Home,245.92,Northeast,Pre-COVID,339.05,53960.0,248.7759166666667,54586.65,Connecticut
2017,nov,Food at Home,245.92,Northeast,Pre-COVID,339.05,53960.0,248.7759166666667,54586.65,New York
2017,nov,Food at Home,245.92,Northeast,Pre-COVID,339.05,53960.0,248.7759166666667,54586.65,New Jersey
2017,nov,Food at Home,245.92,Northeast,Pre-COVID,339.05,53960.0,248.7759166666667,54586.65,Pennsylvania
2018,nov,Food at Home,248.204,Northeast,Pre-COVID,342.2,55435.555555555555,248.7759166666667,55563.29,Maine
2018,nov,Food at Home,248.204,Northeast,Pre-COVID,342.2,55435.555555555555,248.7759166666667,55563.29,New Hampshire
2018,nov,Food at Home,248.204,Northeast,Pre-COVID,342.2,55435.555555555555,248.7759166666667,55563.29,Vermont
2018,nov,Food at Home,248.204,Northeast,Pre-COVID,342.2,55435.555555555555,248.7759166666667,55563.29,Massachusetts
2018,nov,Food at Home,248.204,Northeast,Pre-COVID,342.2,55435.555555555555,248.7759166666667,55563.29,Rhode Island
2018,nov,Food at Home,248.204,Northeast,Pre-COVID,342.2,55435.555555555555,248.7759166666667,55563.29,Connecticut
2018,nov,Food at Home,248.204,Northeast,Pre-COVID,342.2,55435.555555555555,248.7759166666667,55563.29,New York
2018,nov,Food at Home,248.204,Northeast,Pre-COVID,342.2,55435.555555555555,248.7759166666667,55563.29,New Jersey
2018,nov,Food at Home,248.204,Northeast,Pre-COVID,342.2,55435.555555555555,248.7759166666667,55563.29,Pennsylvania
2019,nov,Food at Home,251.867,Northeast,Pre-COVID,347.25,,248.7759166666667,,Maine
2019,nov,Food at Home,251.867,Northeast,Pre-COVID,347.25,,248.7759166666667,,New Hampshire
2019,nov,Food at Home,251.867,Northeast,Pre-COVID,347.25,,248.7759166666667,,Vermont
2019,nov,Food at Home,251.867,Northeast,Pre-COVID,347.25,,248.7759166666667,,Massachusetts
2019,nov,Food at Home,251.867,Northeast,Pre-COVID,347.25,,248.7759166666667,,Rhode Island
2019,nov,Food at Home,251.867,Northeast,Pre-COVID,347.25,,248.7759166666667,,Connecticut
2019,nov,Food at Home,251.867,Northeast,Pre-COVID,347.25,,248.7759166666667,,New York
2019,nov,Food at Home,251.867,Northeast,Pre-COVID,347.25,,248.7759166666667,,New Jersey
2019,nov,Food at Home,251.867,Northeast,Pre-COVID,347.25,,248.7759166666667,,Pennsylvania
2020,nov,Food at Home,258.979,Northeast,Post-COVID,357.05,60284.444444444445,248.7759166666667,57909.4,Maine
2020,nov,Food at Home,258.979,Northeast,Post-COVID,357.05,60284.444444444445,248.7759166666667,57909.4,New Hampshire
2020,nov,Food at Home,258.979,Northeast,Post-COVID,357.05,60284.444444444445,248.7759166666667,57909.4,Vermont
2020,nov,Food at Home,258.979,Northeast,Post-COVID,357.05,60284.444444444445,248.7759166666667,57909.4,Massachusetts
2020,nov,Food at Home,258.979,Northeast,Post-COVID,357.05,60284.444444444445,248.7759166666667,57909.4,Rhode Island
2020,nov,Food at Home,258.979,Northeast,Post-COVID,357.05,60284.444444444445,248.7759166666667,57909.4,Connecticut
2020,nov,Food at Home,258.979,Northeast,Post-COVID,357.05,60284.444444444445,248.7759166666667,57909.4,New York
2020,nov,Food at Home,258.979,Northeast,Post-COVID,357.05,60284.444444444445,248.7759166666667,57909.4,New Jersey
2020,nov,Food at Home,258.979,Northeast,Post-COVID,357.05,60284.444444444445,248.7759166666667,57909.4,Pennsylvania
2021,nov,Food at Home,271.905,Northeast,Post-COVID,374.88,62467.77777777778,248.7759166666667,57154.07,Maine
2021,nov,Food at Home,271.905,Northeast,Post-COVID,374.88,62467.77777777778,248.7759166666667,57154.07,New Hampshire
2021,nov,Food at Home,271.905,Northeast,Post-COVID,374.88,62467.77777777778,248.7759166666667,57154.07,Vermont
2021,nov,Food at Home,271.905,Northeast,Post-COVID,374.88,62467.77777777778,248.7759166666667,57154.07,Massachusetts
2021,nov,Food at Home,271.905,Northeast,Post-COVID,374.88,62467.77777777778,248.7759166666667,57154.07,Rhode Island
2021,nov,Food at Home,271.905,Northeast,Post-COVID,374.88,62467.77777777778,248.7759166666667,57154.07,Connecticut
2021,nov,Food at Home,271.905,Northeast,Post-COVID,374.88,62467.77777777778,248.7759166666667,57154.07,New York
2021,nov,Food at Home,271.905,Northeast,Post-COVID,374.88,62467.77777777778,248.7759166666667,57154.07,New Jersey
2021,nov,Food at Home,271.905,Northeast,Post-COVID,374.88,62467.77777777778,248.7759166666667,57154.07,Pennsylvania
2022,nov,Food at Home,302.349,Northeast,Post-COVID,416.85,65818.88888888889,248.7759166666667,54156.47,Maine
2022,nov,Food at Home,302.349,Northeast,Post-COVID,416.85,65818.88888888889,248.7759166666667,54156.47,New Hampshire
2022,nov,Food at Home,302.349,Northeast,Post-COVID,416.85,65818.88888888889,248.7759166666667,54156.47,Vermont
2022,nov,Food at Home,302.349,Northeast,Post-COVID,416.85,65818.88888888889,248.7759166666667,54156.47,Massachusetts
2022,nov,Food at Home,302.349,Northeast,Post-COVID,416.85,65818.88888888889,248.7759166666667,54156.47,Rhode Island
2022,nov,Food at Home,302.349,Northeast,Post-COVID,416.85,65818.88888888889,248.7759166666667,54156.47,Connecticut
2022,nov,Food at Home,302.349,Northeast,Post-COVID,416.85,65818.88888888889,248.7759166666667,54156.47,New York
2022,nov,Food at Home,302.349,Northeast,Post-COVID,416.85,65818.88888888889,248.7759166666667,54156.47,New Jersey
2022,nov,Food at Home,302.349,Northeast,Post-COVID,416.85,65818.88888888889,248.7759166666667,54156.47,Pennsylvania
2023,nov,Food at Home,306.717,Northeast,Post-COVID,422.87,69343.33333333333,248.7759166666667,56243.87,Maine
2023,nov,Food at Home,306.717,Northeast,Post-COVID,422.87,69343.33333333333,248.7759166666667,56243.87,New Hampshire
2023,nov,Food at Home,306.717,Northeast,Post-COVID,422.87,69343.33333333333,248.7759166666667,56243.87,Vermont
2023,nov,Food at Home,306.717,Northeast,Post-COVID,422.87,69343.33333333333,248.7759166666667,56243.87,Massachusetts
2023,nov,Food at Home,306.717,Northeast,Post-COVID,422.87,69343.33333333333,248.7759166666667,56243.87,Rhode Island
2023,nov,Food at Home,306.717,Northeast,Post-COVID,422.87,69343.33333333333,248.7759166666667,56243.87,Connecticut
2023,nov,Food at Home,306.717,Northeast,Post-COVID,422.87,69343.33333333333,248.7759166666667,56243.87,New York
2023,nov,Food at Home,306.717,Northeast,Post-COVID,422.87,69343.33333333333,248.7759166666667,56243.87,New Jersey
2023,nov,Food at Home,306.717,Northeast,Post-COVID,422.87,69343.33333333333,248.7759166666667,56243.87,Pennsylvania
2024,nov,Food at Home,309.891,Northeast,Post-COVID,427.25,71988.88888888889,248.7759166666667,57791.62,Maine
2024,nov,Food at Home,309.891,Northeast,Post-COVID,427.25,71988.88888888889,248.7759166666667,57791.62,New Hampshire
2024,nov,Food at Home,309.891,Northeast,Post-COVID,427.25,71988.88888888889,248.7759166666667,57791.62,Vermont
2024,nov,Food at Home,309.891,Northeast,Post-COVID,427.25,71988.88888888889,248.7759166666667,57791.62,Massachusetts
2024,nov,Food at Home,309.891,Northeast,Post-COVID,427.25,71988.88888888889,248.7759166666667,57791.62,Rhode Island
2024,nov,Food at Home,309.891,Northeast,Post-COVID,427.25,71988.88888888889,248.7759166666667,57791.62,Connecticut
2024,nov,Food at Home,309.891,Northeast,Post-COVID,427.25,71988.88888888889,248.7759166666667,57791.62,New York
2024,nov,Food at Home,309.891,Northeast,Post-COVID,427.25,71988.88888888889,248.7759166666667,57791.62,New Jersey
2024,nov,Food at Home,309.891,Northeast,Post-COVID,427.25,71988.88888888889,248.7759166666667,57791.62,Pennsylvania
2025,nov,Food at Home,,Northeast,Post-COVID,,75084.4050740352,248.7759166666667,,Maine
2025,nov,Food at Home,,Northeast,Post-COVID,,75084.4050740352,248.7759166666667,,New Hampshire
2025,nov,Food at Home,,Northeast,Post-COVID,,75084.4050740352,248.7759166666667,,Vermont
2025,nov,Food at Home,,Northeast,Post-COVID,,75084.4050740352,248.7759166666667,,Massachusetts
2025,nov,Food at Home,,Northeast,Post-COVID,,75084.4050740352,248.7759166666667,,Rhode Island
2025,nov,Food at Home,,Northeast,Post-COVID,,75084.4050740352,248.7759166666667,,Connecticut
2025,nov,Food at Home,,Northeast,Post-COVID,,75084.4050740352,248.7759166666667,,New York
2025,nov,Food at Home,,Northeast,Post-COVID,,75084.4050740352,248.7759166666667,,New Jersey
2025,nov,Food at Home,,Northeast,Post-COVID,,75084.4050740352,248.7759166666667,,Pennsylvania
2015,nov,Food Away From Home,261.719,Northeast,Pre-COVID,266.83,51403.333333333336,259.34516666666667,50937.1,Maine
2015,nov,Food Away From Home,261.719,Northeast,Pre-COVID,266.83,51403.333333333336,259.34516666666667,50937.1,New Hampshire
2015,nov,Food Away From Home,261.719,Northeast,Pre-COVID,266.83,51403.333333333336,259.34516666666667,50937.1,Vermont
2015,nov,Food Away From Home,261.719,Northeast,Pre-COVID,266.83,51403.333333333336,259.34516666666667,50937.1,Massachusetts
2015,nov,Food Away From Home,261.719,Northeast,Pre-COVID,266.83,51403.333333333336,259.34516666666667,50937.1,Rhode Island
2015,nov,Food Away From Home,261.719,Northeast,Pre-COVID,266.83,51403.333333333336,259.34516666666667,50937.1,Connecticut
2015,nov,Food Away From Home,261.719,Northeast,Pre-COVID,266.83,51403.333333333336,259.34516666666667,50937.1,New York
2015,nov,Food Away From Home,261.719,Northeast,Pre-COVID,266.83,51403.333333333336,259.34516666666667,50937.1,New Jersey
2015,nov,Food Away From Home,261.719,Northeast,Pre-COVID,266.83,51403.333333333336,259.34516666666667,50937.1,Pennsylvania
2016,nov,Food Away From Home,268.657,Northeast,Pre-COVID,273.91,52797.77777777778,259.34516666666667,50967.77,Maine
2016,nov,Food Away From Home,268.657,Northeast,Pre-COVID,273.91,52797.77777777778,259.34516666666667,50967.77,New Hampshire
2016,nov,Food Away From Home,268.657,Northeast,Pre-COVID,273.91,52797.77777777778,259.34516666666667,50967.77,Vermont
2016,nov,Food Away From Home,268.657,Northeast,Pre-COVID,273.91,52797.77777777778,259.34516666666667,50967.77,Massachusetts
2016,nov,Food Away From Home,268.657,Northeast,Pre-COVID,273.91,52797.77777777778,259.34516666666667,50967.77,Rhode Island
2016,nov,Food Away From Home,268.657,Northeast,Pre-COVID,273.91,52797.77777777778,259.34516666666667,50967.77,Connecticut
2016,nov,Food Away From Home,268.657,Northeast,Pre-COVID,273.91,52797.77777777778,259.34516666666667,50967.77,New York
2016,nov,Food Away From Home,268.657,Northeast,Pre-COVID,273.91,52797.77777777778,259.34516666666667,50967.77,New Jersey
2016,nov,Food Away From Home,268.657,Northeast,Pre-COVID,273.91,52797.77777777778,259.34516666666667,50967.77,Pennsylvania
2017,nov,Food Away From Home,275.002,Northeast,Pre-COVID,280.38,53960.0,259.34516666666667,50887.87,Maine
2017,nov,Food Away From Home,275.002,Northeast,Pre-COVID,280.38,53960.0,259.34516666666667,50887.87,New Hampshire
2017,nov,Food Away From Home,275.002,Northeast,Pre-COVID,280.38,53960.0,259.34516666666667,50887.87,Vermont
2017,nov,Food Away From Home,275.002,Northeast,Pre-COVID,280.38,53960.0,259.34516666666667,50887.87,Massachusetts
2017,nov,Food Away From Home,275.002,Northeast,Pre-COVID,280.38,53960.0,259.34516666666667,50887.87,Rhode Island
2017,nov,Food Away From Home,275.002,Northeast,Pre-COVID,280.38,53960.0,259.34516666666667,50887.87,Connecticut
2017,nov,Food Away From Home,275.002,Northeast,Pre-COVID,280.38,53960.0,259.34516666666667,50887.87,New York
2017,nov,Food Away From Home,275.002,Northeast,Pre-COVID,280.38,53960.0,259.34516666666667,50887.87,New Jersey
2017,nov,Food Away From Home,275.002,Northeast,Pre-COVID,280.38,53960.0,259.34516666666667,50887.87,Pennsylvania
2018,nov,Food Away From Home,282.244,Northeast,Pre-COVID,287.76,55435.555555555555,259.34516666666667,50937.99,Maine
2018,nov,Food Away From Home,282.244,Northeast,Pre-COVID,287.76,55435.555555555555,259.34516666666667,50937.99,New Hampshire
2018,nov,Food Away From Home,282.244,Northeast,Pre-COVID,287.76,55435.555555555555,259.34516666666667,50937.99,Vermont
2018,nov,Food Away From Home,282.244,Northeast,Pre-COVID,287.76,55435.555555555555,259.34516666666667,50937.99,Massachusetts
2018,nov,Food Away From Home,282.244,Northeast,Pre-COVID,287.76,55435.555555555555,259.34516666666667,50937.99,Rhode Island
2018,nov,Food Away From Home,282.244,Northeast,Pre-COVID,287.76,55435.555555555555,259.34516666666667,50937.99,Connecticut
2018,nov,Food Away From Home,282.244,Northeast,Pre-COVID,287.76,55435.555555555555,259.34516666666667,50937.99,New York
2018,nov,Food Away From Home,282.244,Northeast,Pre-COVID,287.76,55435.555555555555,259.34516666666667,50937.99,New Jersey
2018,nov,Food Away From Home,282.244,Northeast,Pre-COVID,287.76,55435.555555555555,259.34516666666667,50937.99,Pennsylvania
2019,nov,Food Away From Home,290.793,Northeast,Pre-COVID,296.48,,259.34516666666667,,Maine
2019,nov,Food Away From Home,290.793,Northeast,Pre-COVID,296.48,,259.34516666666667,,New Hampshire
2019,nov,Food Away From Home,290.793,Northeast,Pre-COVID,296.48,,259.34516666666667,,Vermont
2019,nov,Food Away From Home,290.793,Northeast,Pre-COVID,296.48,,259.34516666666667,,Massachusetts
2019,nov,Food Away From Home,290.793,Northeast,Pre-COVID,296.48,,259.34516666666667,,Rhode Island
2019,nov,Food Away From Home,290.793,Northeast,Pre-COVID,296.48,,259.34516666666667,,Connecticut
2019,nov,Food Away From Home,290.793,Northeast,Pre-COVID,296.48,,259.34516666666667,,New York
2019,nov,Food Away From Home,290.793,Northeast,Pre-COVID,296.48,,259.34516666666667,,New Jersey
2019,nov,Food Away From Home,290.793,Northeast,Pre-COVID,296.48,,259.34516666666667,,Pennsylvania
2020,nov,Food Away From Home,301.705,Northeast,Post-COVID,307.6,60284.444444444445,259.34516666666667,51820.42,Maine
2020,nov,Food Away From Home,301.705,Northeast,Post-COVID,307.6,60284.444444444445,259.34516666666667,51820.42,New Hampshire
2020,nov,Food Away From Home,301.705,Northeast,Post-COVID,307.6,60284.444444444445,259.34516666666667,51820.42,Vermont
2020,nov,Food Away From Home,301.705,Northeast,Post-COVID,307.6,60284.444444444445,259.34516666666667,51820.42,Massachusetts
2020,nov,Food Away From Home,301.705,Northeast,Post-COVID,307.6,60284.444444444445,259.34516666666667,51820.42,Rhode Island
2020,nov,Food Away From Home,301.705,Northeast,Post-COVID,307.6,60284.444444444445,259.34516666666667,51820.42,Connecticut
2020,nov,Food Away From Home,301.705,Northeast,Post-COVID,307.6,60284.444444444445,259.34516666666667,51820.42,New York
2020,nov,Food Away From Home,301.705,Northeast,Post-COVID,307.6,60284.444444444445,259.34516666666667,51820.42,New Jersey
2020,nov,Food Away From Home,301.705,Northeast,Post-COVID,307.6,60284.444444444445,259.34516666666667,51820.42,Pennsylvania
2021,nov,Food Away From Home,322.436,Northeast,Post-COVID,328.74,62467.77777777778,259.34516666666667,50244.75,Maine
2021,nov,Food Away From Home,322.436,Northeast,Post-COVID,328.74,62467.77777777778,259.34516666666667,50244.75,New Hampshire
2021,nov,Food Away From Home,322.436,Northeast,Post-COVID,328.74,62467.77777777778,259.34516666666667,50244.75,Vermont
2021,nov,Food Away From Home,322.436,Northeast,Post-COVID,328.74,62467.77777777778,259.34516666666667,50244.75,Massachusetts
2021,nov,Food Away From Home,322.436,Northeast,Post-COVID,328.74,62467.77777777778,259.34516666666667,50244.75,Rhode Island
2021,nov,Food Away From Home,322.436,Northeast,Post-COVID,328.74,62467.77777777778,259.34516666666667,50244.75,Connecticut
2021,nov,Food Away From Home,322.436,Northeast,Post-COVID,328.74,62467.77777777778,259.34516666666667,50244.75,New York
2021,nov,Food Away From Home,322.436,Northeast,Post-COVID,328.74,62467.77777777778,259.34516666666667,50244.75,New Jersey
2021,nov,Food Away From Home,322.436,Northeast,Post-COVID,328.74,62467.77777777778,259.34516666666667,50244.75,Pennsylvania
2022,nov,Food Away From Home,345.927,Northeast,Post-COVID,352.69,65818.88888888889,259.34516666666667,49345.12,Maine
2022,nov,Food Away From Home,345.927,Northeast,Post-COVID,352.69,65818.88888888889,259.34516666666667,49345.12,New Hampshire
